esn,latitude,longitude,speed,eventid,timestamp
5571004047,50.81556,-116.011233,11,86,1596972486
5571004047,50.815561,-116.011234,11,10,1596972500
5571004047,50.815562,-116.011235,11,86,1596972514
5571004047,50.815563,-116.011236,11,10,1596972528
5571004047,50.815564,-116.011237,11,86,1596972542
5571004047,50.815565,-116.011238,11,10,1596972556
5571004047,50.815566,-116.011239,11,86,1596972570
5571004047,50.815567,-116.01124,11,10,1596972584
5571004047,50.815568,-116.011241,11,86,1596972598
5571004047,50.815569,-116.011242,11,10,1596972612
5571004047,50.81557,-116.011243,11,86,1596972626
5571004047,50.815571,-116.011244,11,10,1596972640
5571004047,50.815572,-116.011245,11,86,1596972654
5571004047,50.815573,-116.011246,11,10,1596972668
5571004047,50.815574,-116.011247,11,86,1596972682
5571004047,50.815575,-116.011248,11,10,1596972696
5571004047,50.815576,-116.011249,11,86,1596972710
5571004047,50.815577,-116.01125,11,10,1596972724
5571004047,50.815578,-116.011251,11,86,1596972738
5571004047,50.815579,-116.011252,11,10,1596972752
5571004047,50.81558,-116.011253,11,86,1596972766
5571004047,50.815581,-116.011254,11,10,1596972780
5571004047,50.815582,-116.011255,11,86,1596972794
5571004047,50.815583,-116.011256,11,10,1596972808
5571004047,50.815584,-116.011257,11,86,1596972822
5571004047,50.815585,-116.011258,11,10,1596972836
5571004047,50.815586,-116.011259,11,86,1596972850
5571004047,50.815587,-116.01126,11,10,1596972864
5571004047,50.815588,-116.011261,11,86,1596972878
5571004047,50.815589,-116.011262,11,10,1596972892
5571004047,50.81559,-116.011263,11,86,1596972906
5571004047,50.815591,-116.011264,11,10,1596972920
5571004047,50.815592,-116.011265,11,86,1596972934
5571004047,50.815593,-116.011266,11,10,1596972948
5571004047,50.815594,-116.011267,11,86,1596972962
5571004047,50.815595,-116.011268,11,10,1596972976
5571004047,50.815596,-116.011269,11,86,1596972990
5571004047,50.815597,-116.01127,11,10,1596973004
5571004047,50.815598,-116.011271,11,86,1596973018
5571004047,50.815599,-116.011272,11,10,1596973032
5571004047,50.8156,-116.011273,11,86,1596973046
5571004047,50.815601,-116.011274,11,10,1596973060
5571004047,50.815602,-116.011275,11,86,1596973074
5571004047,50.815603,-116.011276,11,10,1596973088
5571004047,50.815604,-116.011277,11,86,1596973102
5571004047,50.815605,-116.011278,11,10,1596973116
5571004047,50.815606,-116.011279,11,86,1596973130
5571004047,50.815607,-116.01128,11,10,1596973144
5571004047,50.815608,-116.011281,11,86,1596973158
5571004047,50.815609,-116.011282,11,10,1596973172
5571004047,50.81561,-116.011283,11,86,1596973186
5571004047,50.815611,-116.011284,11,10,1596973200
5571004047,50.815612,-116.011285,11,86,1596973214
5571004047,50.815613,-116.011286,11,10,1596973228
5571004047,50.815614,-116.011287,11,86,1596973242
5571004047,50.815615,-116.011288,11,10,1596973256
5571004047,50.815616,-116.011289,11,86,1596973270
5571004047,50.815617,-116.01129,11,10,1596973284
5571004047,50.815618,-116.011291,11,86,1596973298
5571004047,50.815619,-116.011292,11,10,1596973312
5571004047,50.81562,-116.011293,11,86,1596973326
5571004047,50.815621,-116.011294,11,10,1596973340
5571004047,50.815622,-116.011295,11,86,1596973354
5571004047,50.815623,-116.011296,11,10,1596973368
5571004047,50.815624,-116.011297,11,86,1596973382
5571004047,50.815625,-116.011298,11,10,1596973396
5571004047,50.815626,-116.011299,11,86,1596973410
5571004047,50.815627,-116.0113,11,10,1596973424
5571004047,50.815628,-116.011301,11,86,1596973438
5571004047,50.815629,-116.011302,11,10,1596973452
5571004047,50.81563,-116.011303,11,86,1596973466
5571004047,50.815631,-116.011304,11,10,1596973480
5571004047,50.815632,-116.011305,11,86,1596973494
5571004047,50.815633,-116.011306,11,10,1596973508
5571004047,50.815634,-116.011307,11,86,1596973522
5571004047,50.815635,-116.011308,11,10,1596973536
5571004047,50.815636,-116.011309,11,86,1596973550
5571004047,50.815637,-116.01131,11,10,1596973564
5571004047,50.815638,-116.011311,11,86,1596973578
5571004047,50.815639,-116.011312,11,10,1596973592
5571004047,50.81564,-116.011313,11,86,1596973606
5571004047,50.815641,-116.011314,11,10,1596973620
5571004047,50.815642,-116.011315,11,86,1596973634
5571004047,50.815643,-116.011316,11,10,1596973648
5571004047,50.815644,-116.011317,11,86,1596973662
5571004047,50.815645,-116.011318,11,10,1596973676
5571004047,50.815646,-116.011319,11,86,1596973690
5571004047,50.815647,-116.01132,11,10,1596973704
5571004047,50.815648,-116.011321,11,86,1596973718
5571004047,50.815649,-116.011322,11,10,1596973732
5571004047,50.81565,-116.011323,11,86,1596973746
5571004047,50.815651,-116.011324,11,10,1596973760
5571004047,50.815652,-116.011325,11,86,1596973774
5571004047,50.815653,-116.011326,11,10,1596973788
5571004047,50.815654,-116.011327,11,86,1596973802
5571004047,50.815655,-116.011328,11,10,1596973816
5571004047,50.815656,-116.011329,11,86,1596973830
5571004047,50.815657,-116.01133,11,10,1596973844
5571004047,50.815658,-116.011331,11,86,1596973858
5571004047,50.815659,-116.011332,11,10,1596973872
5571004047,50.81566,-116.011333,11,86,1596973886
5571004047,50.815661,-116.011334,11,10,1596973900
5571004047,50.815662,-116.011335,11,86,1596973914
5571004047,50.815663,-116.011336,11,10,1596973928
5571004047,50.815664,-116.011337,11,86,1596973942
5571004047,50.815665,-116.011338,11,10,1596973956
5571004047,50.815666,-116.011339,11,86,1596973970
5571004047,50.815667,-116.01134,11,10,1596973984
5571004047,50.815668,-116.011341,11,86,1596973998
5571004047,50.815669,-116.011342,11,10,1596974012
5571004047,50.81567,-116.011343,11,86,1596974026
5571004047,50.815671,-116.011344,11,10,1596974040
5571004047,50.815672,-116.011345,11,86,1596974054
5571004047,50.815673,-116.011346,11,10,1596974068
5571004047,50.815674,-116.011347,11,86,1596974082
5571004047,50.815675,-116.011348,11,10,1596974096
5571004047,50.815676,-116.011349,11,86,1596974110
5571004047,50.815677,-116.01135,11,10,1596974124
5571004047,50.815678,-116.011351,11,86,1596974138
5571004047,50.815679,-116.011352,11,10,1596974152
5571004047,50.81568,-116.011353,11,86,1596974166
5571004047,50.815681,-116.011354,11,10,1596974180
5571004047,50.815682,-116.011355,11,86,1596974194
5571004047,50.815683,-116.011356,11,10,1596974208
5571004047,50.815684,-116.011357,11,86,1596974222
5571004047,50.815685,-116.011358,11,10,1596974236
5571004047,50.815686,-116.011359,11,86,1596974250
5571004047,50.815687,-116.01136,11,10,1596974264
5571004047,50.815688,-116.011361,11,86,1596974278
5571004047,50.815689,-116.011362,11,10,1596974292
5571004047,50.81569,-116.011363,11,86,1596974306
5571004047,50.815691,-116.011364,11,10,1596974320
5571004047,50.815692,-116.011365,11,86,1596974334
5571004047,50.815693,-116.011366,11,10,1596974348
5571004047,50.815694,-116.011367,11,86,1596974362
5571004047,50.815695,-116.011368,11,10,1596974376
5571004047,50.815696,-116.011369,11,86,1596974390
5571004047,50.815697,-116.01137,11,10,1596974404
5571004047,50.815698,-116.011371,11,86,1596974418
5571004047,50.815699,-116.011372,11,10,1596974432
5571004047,50.8157,-116.011373,11,86,1596974446
5571004047,50.815701,-116.011374,11,10,1596974460
5571004047,50.815702,-116.011375,11,86,1596974474
5571004047,50.815703,-116.011376,11,10,1596974488
5571004047,50.815704,-116.011377,11,86,1596974502
5571004047,50.815705,-116.011378,11,10,1596974516
5571004047,50.815706,-116.011379,11,86,1596974530
5571004047,50.815707,-116.01138,11,10,1596974544
5571004047,50.815708,-116.011381,11,86,1596974558
5571004047,50.815709,-116.011382,11,10,1596974572
5571004047,50.81571,-116.011383,11,86,1596974586
5571004047,50.815711,-116.011384,11,10,1596974600
5571004047,50.815712,-116.011385,11,86,1596974614
5571004047,50.815713,-116.011386,11,10,1596974628
5571004047,50.815714,-116.011387,11,86,1596974642
5571004047,50.815715,-116.011388,11,10,1596974656
5571004047,50.815716,-116.011389,11,86,1596974670
5571004047,50.815717,-116.01139,11,10,1596974684
5571004047,50.815718,-116.011391,11,86,1596974698
5571004047,50.815719,-116.011392,11,10,1596974712
5571004047,50.81572,-116.011393,11,86,1596974726
5571004047,50.815721,-116.011394,11,10,1596974740
5571004047,50.815722,-116.011395,11,86,1596974754
5571004047,50.815723,-116.011396,11,10,1596974768
5571004047,50.815724,-116.011397,11,86,1596974782
5571004047,50.815725,-116.011398,11,10,1596974796
5571004047,50.815726,-116.011399,11,86,1596974810
5571004047,50.815727,-116.0114,11,10,1596974824
5571004047,50.815728,-116.011401,11,86,1596974838
5571004047,50.815729,-116.011402,11,10,1596974852
5571004047,50.81573,-116.011403,11,86,1596974866
5571004047,50.815731,-116.011404,11,10,1596974880
5571004047,50.815732,-116.011405,11,86,1596974894
5571004047,50.815733,-116.011406,11,10,1596974908
5571004047,50.815734,-116.011407,11,86,1596974922
5571004047,50.815735,-116.011408,11,10,1596974936
5571004047,50.815736,-116.011409,11,86,1596974950
5571004047,50.815737,-116.01141,11,10,1596974964
5571004047,50.815738,-116.011411,11,86,1596974978
5571004047,50.815739,-116.011412,11,10,1596974992
5571004047,50.81574,-116.011413,11,86,1596975006
5571004047,50.815741,-116.011414,11,10,1596975020
5571004047,50.815742,-116.011415,11,86,1596975034
5571004047,50.815743,-116.011416,11,10,1596975048
5571004047,50.815744,-116.011417,11,86,1596975062
5571004047,50.815745,-116.011418,11,10,1596975076
5571004047,50.815746,-116.011419,11,86,1596975090
5571004047,50.815747,-116.01142,11,10,1596975104
5571004047,50.815748,-116.011421,11,86,1596975118
5571004047,50.815749,-116.011422,11,10,1596975132
5571004047,50.81575,-116.011423,11,86,1596975146
5571004047,50.815751,-116.011424,11,10,1596975160
5571004047,50.815752,-116.011425,11,86,1596975174
5571004047,50.815753,-116.011426,11,10,1596975188
5571004047,50.815754,-116.011427,11,86,1596975202
5571004047,50.815755,-116.011428,11,10,1596975216
5571004047,50.815756,-116.011429,11,86,1596975230
5571004047,50.815757,-116.01143,11,10,1596975244
5571004047,50.815758,-116.011431,11,86,1596975258
5571004047,50.815759,-116.011432,11,10,1596975272
5571004047,50.81576,-116.011433,11,86,1596975286
5571004047,50.815761,-116.011434,11,10,1596975300
5571004047,50.815762,-116.011435,11,86,1596975314
5571004047,50.815763,-116.011436,11,10,1596975328
5571004047,50.815764,-116.011437,11,86,1596975342
5571004047,50.815765,-116.011438,11,10,1596975356
5571004047,50.815766,-116.011439,11,86,1596975370
5571004047,50.815767,-116.01144,11,10,1596975384
5571004047,50.815768,-116.011441,11,86,1596975398
5571004047,50.815769,-116.011442,11,10,1596975412
5571004047,50.81577,-116.011443,11,86,1596975426
5571004047,50.815771,-116.011444,11,10,1596975440
5571004047,50.815772,-116.011445,11,86,1596975454
5571004047,50.815773,-116.011446,11,10,1596975468
5571004047,50.815774,-116.011447,11,86,1596975482
5571004047,50.815775,-116.011448,11,10,1596975496
5571004047,50.815776,-116.011449,11,86,1596975510
5571004047,50.815777,-116.01145,11,10,1596975524
5571004047,50.815778,-116.011451,11,86,1596975538
5571004047,50.815779,-116.011452,11,10,1596975552
5571004047,50.81578,-116.011453,11,86,1596975566
5571004047,50.815781,-116.011454,11,10,1596975580
5571004047,50.815782,-116.011455,11,86,1596975594
5571004047,50.815783,-116.011456,11,10,1596975608
5571004047,50.815784,-116.011457,11,86,1596975622
5571004047,50.815785,-116.011458,11,10,1596975636
5571004047,50.815786,-116.011459,11,86,1596975650
5571004047,50.815787,-116.01146,11,10,1596975664
5571004047,50.815788,-116.011461,11,86,1596975678
5571004047,50.815789,-116.011462,11,10,1596975692
5571004047,50.81579,-116.011463,11,86,1596975706
5571004047,50.815791,-116.011464,11,10,1596975720
5571004047,50.815792,-116.011465,11,86,1596975734
5571004047,50.815793,-116.011466,11,10,1596975748
5571004047,50.815794,-116.011467,11,86,1596975762
5571004047,50.815795,-116.011468,11,10,1596975776
5571004047,50.815796,-116.011469,11,86,1596975790
5571004047,50.815797,-116.01147,11,10,1596975804
5571004047,50.815798,-116.011471,11,86,1596975818
5571004047,50.815799,-116.011472,11,10,1596975832
5571004047,50.8158,-116.011473,11,86,1596975846
5571004047,50.815801,-116.011474,11,10,1596975860
5571004047,50.815802,-116.011475,11,86,1596975874
5571004047,50.815803,-116.011476,11,10,1596975888
5571004047,50.815804,-116.011477,11,86,1596975902
5571004047,50.815805,-116.011478,11,10,1596975916
5571004047,50.815806,-116.011479,11,86,1596975930
5571004047,50.815807,-116.01148,11,10,1596975944
5571004047,50.815808,-116.011481,11,86,1596975958
5571004047,50.815809,-116.011482,11,10,1596975972
5571004047,50.81581,-116.011483,11,86,1596975986
5571004047,50.815811,-116.011484,11,10,1596976000
5571004047,50.815812,-116.011485,11,86,1596976014
5571004047,50.815813,-116.011486,11,10,1596976028
5571004047,50.815814,-116.011487,11,86,1596976042
5571004047,50.815815,-116.011488,11,10,1596976056
5571004047,50.815816,-116.011489,11,86,1596976070
5571004047,50.815817,-116.01149,11,10,1596976084
5571004047,50.815818,-116.011491,11,86,1596976098
5571004047,50.815819,-116.011492,11,10,1596976112
5571004047,50.81582,-116.011493,11,86,1596976126
5571004047,50.815821,-116.011494,11,10,1596976140
5571004047,50.815822,-116.011495,11,86,1596976154
5571004047,50.815823,-116.011496,11,10,1596976168
5571004047,50.815824,-116.011497,11,86,1596976182
5571004047,50.815825,-116.011498,11,10,1596976196
5571004047,50.815826,-116.011499,11,86,1596976210
5571004047,50.815827,-116.0115,11,10,1596976224
5571004047,50.815828,-116.011501,11,86,1596976238
5571004047,50.815829,-116.011502,11,10,1596976252
5571004047,50.81583,-116.011503,11,86,1596976266
5571004047,50.815831,-116.011504,11,10,1596976280
5571004047,50.815832,-116.011505,11,86,1596976294
5571004047,50.815833,-116.011506,11,10,1596976308
5571004047,50.815834,-116.011507,11,86,1596976322
5571004047,50.815835,-116.011508,11,10,1596976336
5571004047,50.815836,-116.011509,11,86,1596976350
5571004047,50.815837,-116.01151,11,10,1596976364
5571004047,50.815838,-116.011511,11,86,1596976378
5571004047,50.815839,-116.011512,11,10,1596976392
5571004047,50.81584,-116.011513,11,86,1596976406
5571004047,50.815841,-116.011514,11,10,1596976420
5571004047,50.815842,-116.011515,11,86,1596976434
5571004047,50.815843,-116.011516,11,10,1596976448
5571004047,50.815844,-116.011517,11,86,1596976462
5571004047,50.815845,-116.011518,11,10,1596976476
5571004047,50.815846,-116.011519,11,86,1596976490
5571004047,50.815847,-116.01152,11,10,1596976504
5571004047,50.815848,-116.011521,11,86,1596976518
5571004047,50.815849,-116.011522,11,10,1596976532
5571004047,50.81585,-116.011523,11,86,1596976546
5571004047,50.815851,-116.011524,11,10,1596976560
5571004047,50.815852,-116.011525,11,86,1596976574
5571004047,50.815853,-116.011526,11,10,1596976588
5571004047,50.815854,-116.011527,11,86,1596976602
5571004047,50.815855,-116.011528,11,10,1596976616
5571004047,50.815856,-116.011529,11,86,1596976630
5571004047,50.815857,-116.01153,11,10,1596976644
5571004047,50.815858,-116.011531,11,86,1596976658
5571004047,50.815859,-116.011532,11,10,1596976672
5571004047,50.81586,-116.011533,11,86,1596976686
5571004047,50.815861,-116.011534,11,10,1596976700
5571004047,50.815862,-116.011535,11,86,1596976714
5571004047,50.815863,-116.011536,11,10,1596976728
5571004047,50.815864,-116.011537,11,86,1596976742
5571004047,50.815865,-116.011538,11,10,1596976756
5571004047,50.815866,-116.011539,11,86,1596976770
5571004047,50.815867,-116.01154,11,10,1596976784
5571004047,50.815868,-116.011541,11,86,1596976798
5571004047,50.815869,-116.011542,11,10,1596976812
5571004047,50.81587,-116.011543,11,86,1596976826
5571004047,50.815871,-116.011544,11,10,1596976840
5571004047,50.815872,-116.011545,11,86,1596976854
5571004047,50.815873,-116.011546,11,10,1596976868
5571004047,50.815874,-116.011547,11,86,1596976882
5571004047,50.815875,-116.011548,11,10,1596976896
5571004047,50.815876,-116.011549,11,86,1596976910
5571004047,50.815877,-116.01155,11,10,1596976924
5571004047,50.815878,-116.011551,11,86,1596976938
5571004047,50.815879,-116.011552,11,10,1596976952
5571004047,50.81588,-116.011553,11,86,1596976966
5571004047,50.815881,-116.011554,11,10,1596976980
5571004047,50.815882,-116.011555,11,86,1596976994
5571004047,50.815883,-116.011556,11,10,1596977008
5571004047,50.815884,-116.011557,11,86,1596977022
5571004047,50.815885,-116.011558,11,10,1596977036
5571004047,50.815886,-116.011559,11,86,1596977050
5571004047,50.815887,-116.01156,11,10,1596977064
5571004047,50.815888,-116.011561,11,86,1596977078
5571004047,50.815889,-116.011562,11,10,1596977092
5571004047,50.81589,-116.011563,11,86,1596977106
5571004047,50.815891,-116.011564,11,10,1596977120
5571004047,50.815892,-116.011565,11,86,1596977134
5571004047,50.815893,-116.011566,11,10,1596977148
5571004047,50.815894,-116.011567,11,86,1596977162
5571004047,50.815895,-116.011568,11,10,1596977176
5571004047,50.815896,-116.011569,11,86,1596977190
5571004047,50.815897,-116.01157,11,10,1596977204
5571004047,50.815898,-116.011571,11,86,1596977218
5571004047,50.815899,-116.011572,11,10,1596977232
5571004047,50.8159,-116.011573,11,86,1596977246
5571004047,50.815901,-116.011574,11,10,1596977260
5571004047,50.815902,-116.011575,11,86,1596977274
5571004047,50.815903,-116.011576,11,10,1596977288
5571004047,50.815904,-116.011577,11,86,1596977302
5571004047,50.815905,-116.011578,11,10,1596977316
5571004047,50.815906,-116.011579,11,86,1596977330
5571004047,50.815907,-116.01158,11,10,1596977344
5571004047,50.815908,-116.011581,11,86,1596977358
5571004047,50.815909,-116.011582,11,10,1596977372
5571004047,50.81591,-116.011583,11,86,1596977386
5571004047,50.815911,-116.011584,11,10,1596977400
5571004047,50.815912,-116.011585,11,86,1596977414
5571004047,50.815913,-116.011586,11,10,1596977428
5571004047,50.815914,-116.011587,11,86,1596977442
5571004047,50.815915,-116.011588,11,10,1596977456
5571004047,50.815916,-116.011589,11,86,1596977470
5571004047,50.815917,-116.01159,11,10,1596977484
5571004047,50.815918,-116.011591,11,86,1596977498
5571004047,50.815919,-116.011592,11,10,1596977512
5571004047,50.81592,-116.011593,11,86,1596977526
5571004047,50.815921,-116.011594,11,10,1596977540
5571004047,50.815922,-116.011595,11,86,1596977554
5571004047,50.815923,-116.011596,11,10,1596977568
5571004047,50.815924,-116.011597,11,86,1596977582
5571004047,50.815925,-116.011598,11,10,1596977596
5571004047,50.815926,-116.011599,11,86,1596977610
5571004047,50.815927,-116.0116,11,10,1596977624
5571004047,50.815928,-116.011601,11,86,1596977638
5571004047,50.815929,-116.011602,11,10,1596977652
5571004047,50.81593,-116.011603,11,86,1596977666
5571004047,50.815931,-116.011604,11,10,1596977680
5571004047,50.815932,-116.011605,11,86,1596977694
5571004047,50.815933,-116.011606,11,10,1596977708
5571004047,50.815934,-116.011607,11,86,1596977722
5571004047,50.815935,-116.011608,11,10,1596977736
5571004047,50.815936,-116.011609,11,86,1596977750
5571004047,50.815937,-116.01161,11,10,1596977764
5571004047,50.815938,-116.011611,11,86,1596977778
5571004047,50.815939,-116.011612,11,10,1596977792
5571004047,50.81594,-116.011613,11,86,1596977806
5571004047,50.815941,-116.011614,11,10,1596977820
5571004047,50.815942,-116.011615,11,86,1596977834
5571004047,50.815943,-116.011616,11,10,1596977848
5571004047,50.815944,-116.011617,11,86,1596977862
5571004047,50.815945,-116.011618,11,10,1596977876
5571004047,50.815946,-116.011619,11,86,1596977890
5571004047,50.815947,-116.01162,11,10,1596977904
5571004047,50.815948,-116.011621,11,86,1596977918
5571004047,50.815949,-116.011622,11,10,1596977932
5571004047,50.81595,-116.011623,11,86,1596977946
5571004047,50.815951,-116.011624,11,10,1596977960
5571004047,50.815952,-116.011625,11,86,1596977974
5571004047,50.815953,-116.011626,11,10,1596977988
5571004047,50.815954,-116.011627,11,86,1596978002
5571004047,50.815955,-116.011628,11,10,1596978016
5571004047,50.815956,-116.011629,11,86,1596978030
5571004047,50.815957,-116.01163,11,10,1596978044
5571004047,50.815958,-116.011631,11,86,1596978058
5571004047,50.815959,-116.011632,11,10,1596978072
5571004047,50.81596,-116.011633,11,86,1596978086
5571004047,50.815961,-116.011634,11,10,1596978100
5571004047,50.815962,-116.011635,11,86,1596978114
5571004047,50.815963,-116.011636,11,10,1596978128
5571004047,50.815964,-116.011637,11,86,1596978142
5571004047,50.815965,-116.011638,11,10,1596978156
5571004047,50.815966,-116.011639,11,86,1596978170
5571004047,50.815967,-116.01164,11,10,1596978184
5571004047,50.815968,-116.011641,11,86,1596978198
5571004047,50.815969,-116.011642,11,10,1596978212
5571004047,50.81597,-116.011643,11,86,1596978226
5571004047,50.815971,-116.011644,11,10,1596978240
5571004047,50.815972,-116.011645,11,86,1596978254
5571004047,50.815973,-116.011646,11,10,1596978268
5571004047,50.815974,-116.011647,11,86,1596978282
5571004047,50.815975,-116.011648,11,10,1596978296
5571004047,50.815976,-116.011649,11,86,1596978310
5571004047,50.815977,-116.01165,11,10,1596978324
5571004047,50.815978,-116.011651,11,86,1596978338
5571004047,50.815979,-116.011652,11,10,1596978352
5571004047,50.81598,-116.011653,11,86,1596978366
5571004047,50.815981,-116.011654,11,10,1596978380
5571004047,50.815982,-116.011655,11,86,1596978394
5571004047,50.815983,-116.011656,11,10,1596978408
5571004047,50.815984,-116.011657,11,86,1596978422
5571004047,50.815985,-116.011658,11,10,1596978436
5571004047,50.815986,-116.011659,11,86,1596978450
5571004047,50.815987,-116.01166,11,10,1596978464
5571004047,50.815988,-116.011661,11,86,1596978478
5571004047,50.815989,-116.011662,11,10,1596978492
5571004047,50.81599,-116.011663,11,86,1596978506
5571004047,50.815991,-116.011664,11,10,1596978520
5571004047,50.815992,-116.011665,11,86,1596978534
5571004047,50.815993,-116.011666,11,10,1596978548
5571004047,50.815994,-116.011667,11,86,1596978562
5571004047,50.815995,-116.011668,11,10,1596978576
5571004047,50.815996,-116.011669,11,86,1596978590
5571004047,50.815997,-116.01167,11,10,1596978604
5571004047,50.815998,-116.011671,11,86,1596978618
5571004047,50.815999,-116.011672,11,10,1596978632
5571004047,50.816,-116.011673,11,86,1596978646
5571004047,50.816001,-116.011674,11,10,1596978660
5571004047,50.816002,-116.011675,11,86,1596978674
5571004047,50.816003,-116.011676,11,10,1596978688
5571004047,50.816004,-116.011677,11,86,1596978702
5571004047,50.816005,-116.011678,11,10,1596978716
5571004047,50.816006,-116.011679,11,86,1596978730
5571004047,50.816007,-116.01168,11,10,1596978744
5571004047,50.816008,-116.011681,11,86,1596978758
5571004047,50.816009,-116.011682,11,10,1596978772
5571004047,50.81601,-116.011683,11,86,1596978786
5571004047,50.816011,-116.011684,11,10,1596978800
5571004047,50.816012,-116.011685,11,86,1596978814
5571004047,50.816013,-116.011686,11,10,1596978828
5571004047,50.816014,-116.011687,11,86,1596978842
5571004047,50.816015,-116.011688,11,10,1596978856
5571004047,50.816016,-116.011689,11,86,1596978870
5571004047,50.816017,-116.01169,11,10,1596978884
5571004047,50.816018,-116.011691,11,86,1596978898
5571004047,50.816019,-116.011692,11,10,1596978912
5571004047,50.81602,-116.011693,11,86,1596978926
5571004047,50.816021,-116.011694,11,10,1596978940
5571004047,50.816022,-116.011695,11,86,1596978954
5571004047,50.816023,-116.011696,11,10,1596978968
5571004047,50.816024,-116.011697,11,86,1596978982
5571004047,50.816025,-116.011698,11,10,1596978996
5571004047,50.816026,-116.011699,11,86,1596979010
5571004047,50.816027,-116.0117,11,10,1596979024
5571004047,50.816028,-116.011701,11,86,1596979038
5571004047,50.816029,-116.011702,11,10,1596979052
5571004047,50.81603,-116.011703,11,86,1596979066
5571004047,50.816031,-116.011704,11,10,1596979080
5571004047,50.816032,-116.011705,11,86,1596979094
5571004047,50.816033,-116.011706,11,10,1596979108
5571004047,50.816034,-116.011707,11,86,1596979122
5571004047,50.816035,-116.011708,11,10,1596979136
5571004047,50.816036,-116.011709,11,86,1596979150
5571004047,50.816037,-116.01171,11,10,1596979164
5571004047,50.816038,-116.011711,11,86,1596979178
5571004047,50.816039,-116.011712,11,10,1596979192
5571004047,50.81604,-116.011713,11,86,1596979206
5571004047,50.816041,-116.011714,11,10,1596979220
5571004047,50.816042,-116.011715,11,86,1596979234
5571004047,50.816043,-116.011716,11,10,1596979248
5571004047,50.816044,-116.011717,11,86,1596979262
5571004047,50.816045,-116.011718,11,10,1596979276
5571004047,50.816046,-116.011719,11,86,1596979290
5571004047,50.816047,-116.01172,11,10,1596979304
5571004047,50.816048,-116.011721,11,86,1596979318
5571004047,50.816049,-116.011722,11,10,1596979332
5571004047,50.81605,-116.011723,11,86,1596979346
5571004047,50.816051,-116.011724,11,10,1596979360
5571004047,50.816052,-116.011725,11,86,1596979374
5571004047,50.816053,-116.011726,11,10,1596979388
5571004047,50.816054,-116.011727,11,86,1596979402
5571004047,50.816055,-116.011728,11,10,1596979416
5571004047,50.816056,-116.011729,11,86,1596979430
5571004047,50.816057,-116.01173,11,10,1596979444
5571004047,50.816058,-116.011731,11,86,1596979458
5571004047,50.816059,-116.011732,11,10,1596979472
5571004047,50.81606,-116.011733,11,86,1596979486
5571004047,50.816061,-116.011734,11,10,1596979500
5571004047,50.816062,-116.011735,11,86,1596979514
5571004047,50.816063,-116.011736,11,10,1596979528
5571004047,50.816064,-116.011737,11,86,1596979542
5571004047,50.816065,-116.011738,11,10,1596979556
5571004047,50.816066,-116.011739,11,86,1596979570
5571004047,50.816067,-116.01174,11,10,1596979584
5571004047,50.816068,-116.011741,11,86,1596979598
5571004047,50.816069,-116.011742,11,10,1596979612
5571004047,50.81607,-116.011743,11,86,1596979626
5571004047,50.816071,-116.011744,11,10,1596979640
5571004047,50.816072,-116.011745,11,86,1596979654
5571004047,50.816073,-116.011746,11,10,1596979668
5571004047,50.816074,-116.011747,11,86,1596979682
5571004047,50.816075,-116.011748,11,10,1596979696
5571004047,50.816076,-116.011749,11,86,1596979710
5571004047,50.816077,-116.01175,11,10,1596979724
5571004047,50.816078,-116.011751,11,86,1596979738
5571004047,50.816079,-116.011752,11,10,1596979752
5571004047,50.81608,-116.011753,11,86,1596979766
5571004047,50.816081,-116.011754,11,10,1596979780
5571004047,50.816082,-116.011755,11,86,1596979794
5571004047,50.816083,-116.011756,11,10,1596979808
5571004047,50.816084,-116.011757,11,86,1596979822
5571004047,50.816085,-116.011758,11,10,1596979836
5571004047,50.816086,-116.011759,11,86,1596979850
5571004047,50.816087,-116.01176,11,10,1596979864
5571004047,50.816088,-116.011761,11,86,1596979878
5571004047,50.816089,-116.011762,11,10,1596979892
5571004047,50.81609,-116.011763,11,86,1596979906
5571004047,50.816091,-116.011764,11,10,1596979920
5571004047,50.816092,-116.011765,11,86,1596979934
5571004047,50.816093,-116.011766,11,10,1596979948
5571004047,50.816094,-116.011767,11,86,1596979962
5571004047,50.816095,-116.011768,11,10,1596979976
5571004047,50.816096,-116.011769,11,86,1596979990
5571004047,50.816097,-116.01177,11,10,1596980004
5571004047,50.816098,-116.011771,11,86,1596980018
5571004047,50.816099,-116.011772,11,10,1596980032
5571004047,50.8161,-116.011773,11,86,1596980046
5571004047,50.816101,-116.011774,11,10,1596980060
5571004047,50.816102,-116.011775,11,86,1596980074
5571004047,50.816103,-116.011776,11,10,1596980088
5571004047,50.816104,-116.011777,11,86,1596980102
5571004047,50.816105,-116.011778,11,10,1596980116
5571004047,50.816106,-116.011779,11,86,1596980130
5571004047,50.816107,-116.01178,11,10,1596980144
5571004047,50.816108,-116.011781,11,86,1596980158
5571004047,50.816109,-116.011782,11,10,1596980172
5571004047,50.81611,-116.011783,11,86,1596980186
5571004047,50.816111,-116.011784,11,10,1596980200
5571004047,50.816112,-116.011785,11,86,1596980214
5571004047,50.816113,-116.011786,11,10,1596980228
5571004047,50.816114,-116.011787,11,86,1596980242
5571004047,50.816115,-116.011788,11,10,1596980256
5571004047,50.816116,-116.011789,11,86,1596980270
5571004047,50.816117,-116.01179,11,10,1596980284
5571004047,50.816118,-116.011791,11,86,1596980298
